,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2707,3.379992167,0.019674355,1.65648689,0.300729309,0.231472067,0.218396805,0.252010659,0.236747743,0.014986537,0.008311648,500,46208
2708,3.383536901,0.019598595,4.09106017,0.066676234,0.239996446,0.223767126,0.254119799,0.231119025,0.010460648,0.005738041,500,46208
2709,3.361032801,0.02008525,6.64195885,0.024817397,0.238354725,0.221104891,0.260659543,0.239185303,0.010199535,0.009069214,500,46208
2710,1.781051952,0.135011876,3.259884349,0.102102415,0.232905679,0.216994549,0.24789393,0.222247305,0.010445382,0.004039322,500,46208
2711,1.701605615,0.149566878,1.982914575,0.232937396,0.237647703,0.225205621,0.259085096,0.236197727,0.012630896,0.007693477,500,46208
2712,0.99773755,0.364212621,1.100651585,0.487483031,0.2322628,0.222582623,0.250525406,0.233625363,0.010783632,0.007015615,500,46208
2713,5.629363648,0.002451015,7.19531926,0.020902682,0.227382781,0.215710923,0.246873776,0.226571134,0.010975285,0.005178544,500,46208
2714,3.660547788,0.014586558,2.385363833,0.174751953,0.2353353,0.222565229,0.25189503,0.241610246,0.013747458,0.008839749,500,46208
2715,1.056948093,0.338904377,2.451149857,0.167174758,0.242882392,0.228944272,0.270182123,0.24192955,0.014855278,0.009393653,500,46208
2716,2.854272823,0.035644777,5.461618598,0.037410331,0.234212624,0.219374515,0.254321761,0.229384571,0.010969789,0.006273811,500,46208
2717,5.194401922,0.003483239,8.559784181,0.014305431,0.233673732,0.216341014,0.254374241,0.220556981,0.010634446,0.002250441,500,46208
2718,2.665215593,0.044603786,3.640462055,0.083278553,0.232171904,0.217272732,0.261219645,0.23338286,0.011560304,0.007352633,500,46208
2719,7.437584158,0.000692633,11.59944201,0.007228087,0.239978455,0.225761276,0.256365799,0.232969181,0.009557958,0.005867772,500,46208
2720,2.169036356,0.082243028,3.393759204,0.094866795,0.231574135,0.216520276,0.251154602,0.228944856,0.012815019,0.008260745,500,46208
2721,1.471895065,0.201026011,3.235834437,0.10348231,0.231415906,0.217341449,0.25833522,0.229366122,0.016206584,0.009708256,500,46208
2722,1.213231543,0.279224334,1.046493338,0.512376407,0.230961507,0.219776365,0.266034837,0.236826129,0.014128022,0.008675229,500,46208
2723,2.040917894,0.096755561,2.961741937,0.121194797,0.231657236,0.220372425,0.24076538,0.230800621,0.006490209,0.005439784,500,46208
2724,0.564601461,0.596732649,1.298138427,0.407944781,0.248283169,0.228823438,0.297191505,0.240874106,0.019563112,0.006912294,500,46208
2725,0.141401152,0.893073595,2.578421614,0.153737353,0.237968039,0.22603198,0.257762876,0.239457661,0.015023684,0.011581928,500,46208
2726,2.31060282,0.068855478,2.952501448,0.121862408,0.240588655,0.224228838,0.255997176,0.243643698,0.012611197,0.009805542,500,46208
2727,2.722132761,0.041668903,14.29795925,0.004466503,0.238703349,0.22324987,0.256789,0.232460964,0.010351255,0.005842179,500,46208
2728,3.469361654,0.017861605,4.609742479,0.052749978,0.2384073,0.227023473,0.250072313,0.243471353,0.00669692,0.009112944,500,46208
2729,3.514763397,0.017013912,3.649192423,0.082905171,0.225987612,0.211155918,0.238768592,0.220951748,0.01072338,0.005502547,500,46208
2730,2.65868425,0.044954887,1.296295899,0.408611083,0.232035955,0.221843644,0.254524469,0.231268421,0.011523595,0.006266488,500,46208
