,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
4248,4.446031706,0.006727066,3.373075166,0.095937496,0.262634448,0.227840542,0.286043135,0.258494249,0.027808105,0.019584285,200,61605
4249,2.805459111,0.037749758,6.423490557,0.026646665,0.281815142,0.23137268,0.340523753,0.25006985,0.033887785,0.008930755,200,61605
4250,3.408682285,0.019070573,3.762887181,0.078247297,0.263934801,0.226824777,0.294529757,0.244507873,0.021526792,0.012179229,200,61605
4251,2.987322557,0.030541294,5.179027383,0.041716093,0.25305802,0.212301444,0.285040829,0.228629085,0.014117875,0.00865745,200,61605
4252,4.364430524,0.007259954,4.205508619,0.063199061,0.261767914,0.211346773,0.315992252,0.22755787,0.037682403,0.008733538,200,61605
4253,0.919394473,0.400070943,2.367097888,0.176938382,0.263918475,0.224630795,0.307331343,0.254396139,0.027144152,0.018926518,200,61605
4254,1.863582916,0.121410464,3.231291298,0.103745862,0.290999415,0.233625409,0.36637077,0.241622292,0.041340382,0.006593104,200,61605
4255,1.216548875,0.278065154,2.090790354,0.215051596,0.310617689,0.240218041,0.363801277,0.277998824,0.037893893,0.016832827,200,61605
4256,0.992574575,0.366492022,1.361928641,0.385683101,0.275766559,0.235648249,0.310846386,0.270855324,0.022353693,0.014973013,200,61605
4257,4.022796408,0.010092824,5.136862379,0.042416969,0.310768058,0.230582988,0.363979725,0.2428562,0.043801253,0.00846467,200,61605
4258,1.693910831,0.151057952,1.581632879,0.319829306,0.255616582,0.216403087,0.290354798,0.246061888,0.023313638,0.012352507,200,61605
4259,0.850099675,0.434078272,1.562395029,0.32499057,0.27421201,0.229611426,0.325965305,0.253012534,0.029556885,0.012885515,200,61605
4260,4.762569399,0.005047922,10.14892627,0.009784201,0.245842417,0.222280413,0.264409427,0.244547871,0.00912659,0.008901752,200,61605
4261,5.207465808,0.003445579,4.12588138,0.065590781,0.297071148,0.227639288,0.374185979,0.236456641,0.034245223,0.006845935,200,61605
4262,0.566431665,0.59557897,1.951814059,0.238461843,0.269072356,0.224258057,0.316137795,0.258175849,0.031886734,0.023100492,200,61605
4263,2.570836576,0.049984546,6.564216605,0.025447672,0.280785479,0.229275123,0.304054049,0.253504878,0.017238001,0.010440285,200,61605
4264,2.179692647,0.081144448,2.321671063,0.182539383,0.262886927,0.226584858,0.297448326,0.25969603,0.022535303,0.015525804,200,61605
4265,0.516731592,0.627378488,1.269113043,0.418598005,0.238726463,0.203740041,0.279033711,0.221380636,0.022245612,0.011124822,200,61605
4266,0.69460445,0.518249845,1.312148069,0.402922088,0.28440497,0.239438751,0.335032765,0.251770002,0.031168078,0.006271581,200,61605
4267,1.844148836,0.124481697,3.168315176,0.107496406,0.265102205,0.230104457,0.296980981,0.236292898,0.022669472,0.003395238,200,61605
4268,2.964877091,0.031341856,5.041609575,0.044061795,0.287074628,0.234222277,0.339953666,0.257748256,0.035682827,0.01060035,200,61605
4269,1.955365453,0.107926257,3.722212272,0.079871064,0.297985226,0.238053462,0.335175537,0.2641607,0.029544156,0.01527856,200,61605
4270,1.29284394,0.252578252,1.03908694,0.515890427,0.256580135,0.231022057,0.316939937,0.246194866,0.031429826,0.009313462,200,61605
4271,3.427983083,0.018676223,9.322127941,0.011837099,0.286197993,0.228322829,0.330167255,0.242620315,0.024424924,0.007498907,200,61605
4272,1.714742167,0.147055358,4.742301015,0.049847317,0.281265134,0.232307979,0.338045069,0.2557296,0.032888976,0.012110769,200,61605
4273,1.428696243,0.212465162,1.40011916,0.373078029,0.26623715,0.227047691,0.295368218,0.26520985,0.019820391,0.017286339,200,61605
